whole,part,jj,label,bin_label,response0,response1,response2,response3,response4
dog,body,mad,0,0,0,0,1
woman,book,beautiful,2,0,2,2,2
truck,bed,old,4,1,4,4,4
road,tree,narrow,2,0,2,2,2
ground,line,dry,3,1,3,3,4
tree,stick,green,1,0,1,1,1
book,cover,purple,4,1,4,3,4
tree,bloom,hollow,0,0,0,0,0
building,roof,fine,4,1,4,4,4
chicken,foot,light,4,1,4,4,3
broccoli,head,raw,4,1,4,4,4
dog,toy,white,2,0,2,2,2
building,ceiling,original,3,1,3,4,3
snow,line,tall,2,0,2,2,3
food,meat,raw,4,1,4,4,4
cloud,sky,white,0,0,0,1,0
bus,strip,black,1,0,1,1,0
head,shadow,fuzzy,0,0,4,0,0
car,sign,white,2,0,1,2,2
people,ear,young,4,1,4,4,4
sidewalk,sign,public,4,1,4,4,4
floor,line,wooden,4,1,4,4,4
box,food,brown,2,0,2,2,2
bear,bowtie,white,2,0,2,2,3
window,corner,brown,3,1,4,3,3
shower,rod,clean,2,0,2,4,2
table,glass,metal,1,0,0,1,1
subway,window,downtown,4,1,4,4,4
plate,egg,white,2,0,2,1,2
baby,mouth,healthy,4,1,4,4,4
table,pattern,white,3,1,3,3,3
girl,laptop,old,2,0,2,2,2
cup,soup,empty,4,1,4,4,4
engine,edge,blue,3,1,3,2,3
boat,prow,wooden,3,1,4,3,3
frame,picture,physical,4,1,4,4,4
table,frame,long,4,1,4,4,4
hair,bun,long,2,0,2,2,2
coat,pocket,white,3,1,3,3,3
train,part,long,2,0,2,4,2
telephone pole,wire,tall,2,0,0,2,2
player,eye,defensive,4,1,2,4,4
tower,base,round,2,0,2,2,2
sandal,strap,red,3,1,3,3,1
mountain,top,lofty,4,1,4,4,4
sign,letter,positive,4,1,4,4,3
girl,kite,pretty,2,0,2,2,2
baby,face,grey,3,1,0,3,3
motorbike,headlight,red,0,0,1,0,0
hat,symbol,old,4,1,4,2,4
dirt,grass,soft,2,0,2,0,2
hair,bang,dark,3,1,4,3,3
wall,corner,anterior,4,1,4,4,3
bowl,reflection,circular,3,1,2,3,3
body,stripe,dark,2,0,2,2,2
bear,eye,white,1,0,1,1,4
chandelier,light,magnificent,4,1,4,4,4
boy,chest,nice,2,0,4,2,2
grass,field,manicured,4,1,4,4,4
lid,hinge,heavy,2,0,1,2,2
necklace,pendant,golden,3,1,3,4,3
short,part,unsigned,4,1,4,4,4
tag,writing,white,1,0,0,1,1
people,eye,american,4,1,4,4,4
yacht,window,royal,4,1,4,4,4
mug,handle,hot,3,1,2,3,3
racket,string,terrible,3,1,3,3,3
bus,vent,external,4,1,4,2,4
floor,part,grey,3,1,3,3,3
girl,food,old,2,0,2,1,2
bottle,cap,white,2,0,2,2,2
floor,pattern,bare,2,0,2,2,2
pear,stem,golden,3,1,3,3,1
palm tree,trunk,young,4,1,4,4,4
bird,spot,dead,4,1,4,4,0
catcher,mask,regular,2,0,2,2,3
cloud,part,fluffy,4,1,4,4,3
tower,window,white,3,1,3,1,3
face,hand,beautiful,2,0,2,2,1
tail,circle,short,0,0,3,0,0
fork,tip,wooden,4,1,4,4,3
boat,door,old,3,1,3,3,3
short,trim,red,1,0,1,2,1
bear,fish,fake,2,0,2,4,2
dog,white,old,4,1,4,4,2
girl,hat,old,2,0,2,2,2
boy,shadow,young,4,1,4,2,4
hat,feather,old,2,0,2,3,2
ground,edge,white,4,1,4,3,4
building,balcony,fine,4,1,4,4,4
vase,leaf,golden,2,0,2,2,2
tower,side,white,4,1,3,4,4
male,head,white,4,1,4,4,4
wall,artwork,white,2,0,1,2,2
bike,frame,red,4,1,4,3,4
broccoli,stalk,green,4,1,4,3,4
box,handle,cardboard,3,1,3,3,3
door,mirror,heavy,2,0,2,0,2
train,edge,long,4,1,4,4,3
bear,glass,fake,1,0,1,3,1
hat,trim,white,1,0,3,1,1
airplane,side,white,4,1,3,4,4
table,pole,long,2,0,2,2,3
floor,dirt,grey,1,0,1,1,1
plate,chip,flat,2,0,2,1,2
lamb,foot,immature,4,1,1,4,4
sand,ripple,white,4,1,4,4,4
storefront,door,illuminated,4,1,4,4,3
shirt,name,clean,4,1,4,3,4
laptop,light,black,0,0,2,0,0
stool,leg,high,3,1,3,4,3
tower,point,high,4,1,4,4,4
bridge,base,narrow,3,1,3,1,3
desk,edge,massive,4,1,4,4,3
hotdog,mustard,brown,1,0,2,1,1
boy,shirt,nice,2,0,0,2,2
bus,curtain,colorful,2,0,2,2,2
plate,glass,white,2,0,2,2,1
sky,airplane,dark,3,1,3,3,2
train,smoke,red,1,0,2,1,1
pillow,tag,red,1,0,1,1,3
pot,base,broken,2,0,2,2,1
screen,part,fluorescent,4,1,4,3,4
fence,rail,wooden,3,1,3,4,3
bike,window,stationary,4,1,4,4,2
statue,arm,bronze,3,1,3,4,3
line,edge,yellow,4,1,4,4,4
sink,bottom,shiny,4,1,4,4,4
suitcase,handle,green,3,1,3,3,3
salad,lettuce,mixed,3,1,3,3,4,3,3
sand,track,dry,4,1,3,4,4
kitten,eye,white,1,0,1,2,1
cockpit,windshield,open,0,0,0,2,0
airplane,front,white,3,1,3,3,3
door,rust,white,0,0,2,0,0
chair,support,slender,3,1,3,3,2
bathtub,side,old,4,1,4,4,4
surfboard,end,old,4,1,4,4,4
runway,grass,concrete,0,0,0,0,4
tower,dome,tall,4,1,4,4,0
pizza,spice,hot,4,1,4,4,2
surfboard,word,old,4,1,4,2,4
sign,trim,black,0,0,0,2,0
platform,roof,wooden,2,0,3,2,2
horse,muzzle,black,2,0,2,2,3
child,face,young,4,1,4,4,4
can,soda,wet,4,1,4,4,2
toddler,hair,active,0,0,4,0,0
banner,letter,white,1,0,1,1,1
dishwasher,handle,white,3,1,3,4,3
woman,bag,beautiful,2,0,2,3,2
line,edge,horizontal,4,1,4,4,4
boat,pole,old,3,1,3,4,3
tennis court,shadow,white,0,0,0,0,0
sign,number,negative,1,0,3,1,1
pavement,line,rough,4,1,2,4,4
male,hand,white,4,1,4,4,4
restaurant,door,italian,2,0,2,3,2
building,tree,brown,2,0,2,1,2
woman,luggage,beautiful,2,0,2,2,1
bus,door,old,3,1,3,4,3
store,front,old,4,1,4,4,3
boat,window,open,2,0,2,3,2
arm,hair,short,2,0,3,2,2
barn,window,old,3,1,3,3,3
pool,water,outdoor,4,1,4,3,4
ship,window,american,2,0,4,2,2
bowl,inside,shallow,4,1,3,4,4
batter,shadow,slight,3,1,3,3,3
bathroom,shower,tiled,3,1,2,3,3
table,item,above,4,1,4,4,4
baseball,stitching,red,1,0,1,1,2
people,short,old,2,0,2,0,2
palm tree,leaf,high,4,1,4,2,4
lamb,leg,light,3,1,3,4,3
palm tree,trunk,tall,4,1,4,4,4
dirt,rock,brown,2,0,2,2,2
carrot,stem,orange,1,0,0,1,1
engine,roof,old,3,1,3,4,3
female,hand,young,4,1,4,4,4
shower curtain,design,heavy,1,0,1,2,1
vase,flower,broken,2,0,2,2,0
sailboat,mast,tall,4,1,4,4,4
bathtub,side,huge,4,1,4,4,4
plate,food,dirty,2,0,2,2,4
roof,beam,vaulted,3,1,3,3,4
trailer,tire,long,0,0,2,0,0
church,roof,old,3,1,3,3,4
plate,letter,thin,2,0,4,2,2
bus,side,external,4,1,4,4,4
library,window,wooden,2,0,2,2,1,1,3
train,head,electric,4,1,3,4,4
backpack,handle,green,2,0,1,2,2
building,bar,original,3,1,4,3,3
piano,key,old,4,1,3,4,4
glass,shadow,colored,0,0,0,0,3
baseball player,belt,defensive,0,0,0,0,2
wall,wreath,white,1,0,1,2,1
giraffe,mane,brown,3,1,4,3,3
beach,rock,sandy,2,0,2,0,2,2,1
horse,ear,old,4,1,4,4,4
fork,end,long,3,1,3,3,4
tower,flag,tall,4,1,4,3,4
pizza,bacon,frozen,3,1,3,4,3
stroller,wheel,dark,2,0,2,2,2
door,hinge,heavy,1,0,2,1,1
sink,fixture,old,3,1,3,3,3
wave,part,huge,2,0,4,2,2
pole,paint,metallic,4,1,4,4,0
fence,stick,wooden,4,1,4,4,4
cat,toy,old,2,0,2,2,2
bush,shadow,green,0,0,0,0,0
child,ear,young,4,1,4,4,3
train,locomotive,long,2,0,3,2,2
clock tower,roof,high,4,1,4,4,4
seat,back,empty,4,1,4,4,4
fire hydrant,cap,broken,3,1,3,3,2
building,bush,tall,2,0,4,2,2
window,word,high,4,1,4,4,3
vase,handle,golden,3,1,3,3,4
table,line,above,4,1,4,3,4
wall,side,anterior,4,1,4,4,4
tree,fence,old,2,0,2,4,2
zebra,torso,tall,3,1,3,1,3
showerhead,hose,standard,3,1,3,4,3
necklace,charm,floral,2,0,4,2,2
ski lift,chair,high,4,1,4,4,3
horse,patch,old,4,1,4,4,4
handle,part,convenient,3,1,4,3,3
skateboard,axle,wooden,1,0,1,0,1
home plate,dirt,thin,2,0,2,2,2
sink,basin,clean,3,1,4,3,3
table,hole,white,2,0,0,2,2
jersey,writing,white,1,0,1,2,1
lion,nose,wild,4,1,4,4,0
cave,entrance,secret,4,1,4,4,4
street,crack,clean,3,1,4,3,3
airplane,flag,private,2,0,2,2,4
child,nose,young,4,1,4,4,4
fur,stripe,white,1,0,1,1,2
doll,head,beautiful,4,1,2,4,4
pole,part,green,4,1,3,4,4
cup,rim,plastic,4,1,4,3,4
animal,head,young,4,1,4,4,4
building,tip,original,3,1,3,4,3
cup,flower,blue,1,0,1,2,1
bridge,car,wooden,0,0,0,2,0
batter,glove,thick,2,0,2,2,1
cutting board,edge,red,4,1,4,3,4
park,fence,green,2,0,1,2,2
child,short,young,0,0,0,2,0
engine,edge,stationary,4,1,4,4,4
bus,deck,crowded,4,1,4,3,4
sink,drain,dry,4,1,4,1,4
kid,shirt,nice,2,0,2,2,2
leg,part,bent,3,1,2,3,3
man,bag,poor,2,0,2,2,2
road,track,open,4,1,4,4,4
van,letter,old,3,1,3,3,3
meter,number,white,1,0,1,1,2
head,mouth,dark,2,0,2,3,2
field,grass,overgrown,4,1,4,4,3
fire truck,light,old,4,1,4,4,3
window,grill,broken,2,0,2,2,3
foal,head,young,4,1,4,4,4
umbrella,shadow,white,0,0,0,0,0
building,lettering,brown,2,0,1,2,2
animal,arm,stuffed,4,1,4,4,1
container,top,suitable,4,1,4,3,4
fireplace,fire,huge,3,1,3,2,3
zebra,skin,young,4,1,4,4,4
hill,peak,steep,4,1,4,4,4
dresser,drawer,wooden,4,1,4,4,4
suitcase,zipper,old,4,1,4,4,3
cell phone,screen,portable,4,1,4,4,4
building,dome,old,3,1,3,3,4
teddy bear,body,white,4,1,4,4,4
bus,fender,old,3,1,3,3,4
lamp,pole,black,2,0,1,2,2
woman,racket,beautiful,2,0,2,2,2
racket,red,red,4,1,4,4,4
owl,beak,white,2,0,2,1,2
plane,design,vertical,4,1,4,4,3
wall,corner,lateral,4,1,4,4,3
container,lid,plastic,4,1,4,4,3
swan,beak,beautiful,3,1,3,4,3
shelf,bottle,wooden,0,0,0,0,0
bus,display,colorful,2,0,2,2,2
plane,wheel,horizontal,0,0,4,0,0
bike,basket,old,2,0,2,1,2
wave,cap,huge,4,1,3,4,4
suitcase,handle,open,1,0,1,0,1
pole,lamp,green,1,0,1,2,1
stand,part,metallic,4,1,4,4,4
cat,back,old,4,1,4,4,4
sky,part,hazy,3,1,3,4,3
tank,cover,gray,3,1,3,4,3
plate,number,round,1,0,1,1,2
building,floor,brown,2,0,2,2,2
pillow,trim,hard,2,0,2,3,2
batter,jersey,thick,4,1,4,3,4
surfer,leg,upright,4,1,4,4,3
surfboard,spray,purple,0,0,1,0,0
neck,spot,white,2,0,2,2,1
fence,hole,low,4,1,4,4,3
girl,skirt,beautiful,2,0,2,2,2
cutting board,edge,plastic,4,1,4,3,4
table,wheel,long,0,0,0,0,0
coffee table,top,long,4,1,4,4,4
calf,ear,original,4,1,4,4,4
ocean,water,open,4,1,4,4,4
street,arrow,busy,3,1,3,3,0
dress,pattern,white,1,0,2,1,1
wave,mist,huge,4,1,4,1,4
statue,leg,manly,4,1,4,4,4
barn,roof,old,3,1,3,4,3
racquet,string,green,1,0,1,2,1
lady,leg,beautiful,2,0,2,3,2
train,number,red,2,0,2,2,1
bottle,bottom,white,4,1,3,4,4
stove,light,white,0,0,2,0,0
dock,boat,wooden,2,0,2,2,2
knife,edge,gold,4,1,3,4,4
tree,fruit,green,2,0,2,2,2
athlete,head,professional,0,0,0,4,0
bike,number,red,2,0,1,2,2
cave,entrance,dark,4,1,2,4,4
cake,line,round,2,0,2,2,0
cow,head,old,4,1,4,4,4
boat,cover,wooden,1,0,0,1,1
skateboard,sticker,red,2,0,1,2,2
trunk,tip,smooth,4,1,4,4,3
leaf,spot,dry,4,1,4,3,4
ground,snow,dry,4,1,4,0,4
grass,patch,long,2,0,2,3,2
elevator,door,hydraulic,2,0,2,2,1
face,glass,beautiful,2,0,2,2,2
horse,woman,dead,2,0,1,2,2
train,doorway,long,2,0,1,2,2
building,store,original,3,1,3,4,3
bear,tag,white,2,0,2,2,3
building,beam,original,3,1,3,4,3
sleeve,cuff,plastic,4,1,4,3,4
grass,flower,dry,4,1,4,3,4
road,part,narrow,3,1,2,3,3
bathroom,bathtub,tiny,3,1,3,3,3
train,window,electric,0,0,2,0,0
pool,edge,round,4,1,4,4,4
colt,leg,young,4,1,4,4,4
plate,shadow,thin,4,1,4,3,4
window,panel,high,4,1,4,4,3
animal,tongue,brown,2,0,2,0,2
bus,middle,black,4,1,4,3,4
sink,edge,porcelain,4,1,4,3,4
face,shadow,yellow,0,0,0,0,0
motorcycle,flame,old,3,1,2,3,3
bread,meat,fresh,2,0,2,2,2
pillow,print,soft,2,0,2,3,2
pole,clock,green,2,0,2,2,2
skateboarder,foot,professional,0,0,0,0,3
paper,edge,brown,4,1,4,4,4
beak,tip,sharp,4,1,4,4,3
cow,mouth,dead,4,1,4,4,4
bike,wheel,red,1,0,1,1,1
dog,stick,white,2,0,1,2,2
stove,window,old,4,1,3,4,4
tube,cap,white,3,1,3,2,3
container,label,suitable,2,0,4,2,2
window,curtain,clean,2,0,2,2,3
umbrella,frame,open,4,1,4,3,4
clock,time,framed,4,1,2,4,4
fridge,edge,old,4,1,4,4,4
umbrella,fabric,open,4,1,4,0,4
painting,man,italian,3,1,2,3,3
batter,knee,thick,3,1,3,3,3
chef,arm,french,4,1,4,4,4
building,reflection,brown,4,1,4,4,3
stove,top,warm,4,1,4,4,3
cupcake,icing,brown,2,0,2,2,1
concrete,graffiti,fresh,2,0,2,4,2
sign,line,black,1,0,1,1,1
enclosure,fence,sacred,3,1,3,2,3
water,wave,warm,4,1,4,3,4
person,nail,human,4,1,4,4,4
scissor,handle,curved,4,1,4,4,4
vase,neck,golden,3,1,3,3,4
pillar,edge,european,4,1,4,4,4
donut,chocolate,blue,1,0,1,0,1
bowl,grape,golden,2,0,2,2,2
sheep,stomach,fat,4,1,4,3,4
bedroom,wall,white,4,1,3,4,4
sky,reflection,dark,3,1,4,3,3
poster,writing,political,4,1,4,4,4
teddy bear,leg,white,4,1,3,4,4
door,sign,white,2,0,2,0,2
streetlight,lamp,distant,4,1,4,4,4
bathtub,edge,huge,4,1,4,4,2
curtain,flower,heavy,2,0,2,2,0
shirt,word,white,1,0,1,1,0
donut,hole,golden,2,0,2,4,0,0,4
wall,sticker,white,2,0,1,2,2
elephant,forehead,young,4,1,4,4,4
couch,trim,old,4,1,4,3,4
bridge,rail,old,4,1,4,3,4
surfboard,symbol,old,3,1,3,3,3
bird,head,white,2,0,2,2,3
bird,nail,white,2,0,4,2,2
bicycle,shadow,white,0,0,2,0,0
wall,window,high,3,1,3,3,4
bike,bag,used,3,1,3,3,4
building,banner,original,2,0,2,2,4
bridge,light,narrow,2,0,2,4,2
post,tip,metal,3,1,4,3,3
batter,shadow,thick,3,1,3,3,3
bus,people,black,2,0,2,2,2
girl,eye,old,4,1,4,4,4
girl,tongue,old,4,1,4,4,4
sheep,face,fat,3,1,3,3,3
mountain,tree,lofty,3,1,3,0,3
cow,foot,white,3,1,3,3,3
doll,face,baby,4,1,4,4,4
basket,food,heavy,3,1,3,3,4
hair,clip,long,2,0,2,2,2
catcher,hand,defensive,4,1,4,4,1
bottle,milk,white,2,0,2,2,4
sidewalk,block,wooden,4,1,3,4,4
cellphone,antenna,tiny,4,1,3,4,4
car,writing,white,1,0,1,1,1
bus,wheel,old,3,1,4,3,3
tree,branch,tall,3,1,3,2,3
vehicle,door,important,4,1,4,4,1
people,coat,american,2,0,2,2,2
mouth,teeth,male,4,1,4,4,4
sweater,hood,heavy,3,1,3,1,3
tree,stem,tall,3,1,3,1,3
tower,cross,white,2,0,2,2,3
cook,hand,working,4,1,4,3,4
steeple,clock,old,3,1,4,3,3
monkey,face,baby,4,1,4,4,4
cat,hat,old,2,0,2,2,2
airplane,nose,light,4,1,4,4,3
sheet,stripe,thin,2,0,4,2,2
beach,part,white,4,1,4,3,4
mouse,ear,dead,4,1,4,4,4
machine,button,automatic,2,0,2,4,2
woman,banana,beautiful,2,0,2,2,2
pole,sign,long,2,0,2,1,2
post,side,old,4,1,4,4,4
fur,patch,thick,4,1,4,4,3
picture,people,clear,4,1,4,0,4
banner,star,national,4,1,3,4,4
bag,tag,black,1,0,2,1,1
cup,beer,black,2,0,2,2,1
countertop,tile,old,4,1,4,3,4
window,glass,open,4,1,4,2,4
post,lamp,tall,4,1,4,4,4
engine,wheel,stationary,4,1,4,4,4
giraffe,skin,brown,3,1,4,3,3
snout,nose,short,4,1,4,4,4
room,carpet,darkened,4,1,4,4,3
plate,glass,thin,2,0,2,2,2
clock,light,old,3,1,3,3,4
girl,ear,pretty,3,1,3,3,2
door,car,white,4,1,4,3,4
little girl,hair,pretty,3,1,3,3,4
building,facade,tall,4,1,4,3,4,4,4
box,writing,brown,2,0,2,2,0
airplane,door,conventional,4,1,4,4,2
train,floor,long,4,1,4,4,4
female,bag,white,2,0,2,2,2
people,leg,young,4,1,4,4,4
umpire,bag,white,2,0,2,2,2
jet,front,private,4,1,4,4,4
sandwich,meat,grilled,3,1,3,4,3
building,tower,tall,4,1,4,4,4
structure,roof,white,2,0,2,2,3
pot,base,old,4,1,4,4,4
surfboard,design,regular,3,1,4,3,3
chair,hole,empty,4,1,4,4,4
kid,ear,young,4,1,4,4,4
tag,writing,latin,4,1,4,4,2
broccoli,leaf,chinese,4,1,0,4,4
duck,leg,fat,1,0,2,1,1
bull,head,wild,4,1,4,0,4
bus,bottom,old,4,1,4,4,4
basket,flower,huge,2,0,3,2,2
bicycle,handle,stationary,4,1,4,4,4
truck,letter,open,0,0,0,0,0
couch,pillow,purple,3,1,3,2,3
teddy bear,ribbon,white,2,0,2,1,2
bed,frame,narrow,4,1,3,4,4
teakettle,handle,ordinary,4,1,3,4,4
phone,speaker,white,2,0,2,3,2
house,garage,private,3,1,4,3,3
road,shadow,grey,0,0,0,3,0
box,logo,appropriate,4,1,4,4,2
people,camera,old,2,0,2,2,2
batter,head,slight,2,0,2,2,3
napkin,logo,red,2,0,1,2,2
grass,spot,green,4,1,2,4,4
catcher,head,young,4,1,4,4,4
ski lift,seat,empty,4,1,4,4,4
remote control,button,colored,3,1,3,3,4
road,curve,long,4,1,4,4,4
comforter,stripe,gold,1,0,1,1,2
closet,door,royal,4,1,4,3,4
skateboard,base,wooden,4,1,1,4,4
cow,spot,grazing,0,0,0,0,0
panda,leg,female,4,1,0,4,4
truck,front,white,3,1,3,4,3
bike,engine,used,3,1,3,3,3
zebra,neck,dead,4,1,4,4,4
road,gravel,long,4,1,4,0,4
bike,tire,red,1,0,1,1,2
ship,sail,french,3,1,4,3,3
bus,lettering,yellow,2,0,2,2,1
jet,smoke,black,1,0,2,1,1
bathroom,pipe,adjoining,2,0,4,2,2
orange,leaf,shiny,2,0,2,2,2
parrot,beak,old,4,1,4,4,4
arm,elbow,outstretched,4,1,4,4,4
boy,smile,nice,2,0,2,4,2
bus,shadow,black,2,0,2,2,2
building,glass,original,4,1,4,4,3
chair,arm,comfortable,3,1,3,3,3
tree,top,old,4,1,3,4,4
motorbike,tire,red,1,0,1,1,1
building,edge,original,4,1,4,4,4
donut,sugar,plain,4,1,4,4,2
table,umbrella,long,2,0,2,0,2
sky,cloud,sunny,0,0,0,0,4
boot,edge,warm,3,1,4,3,3
male,arm,human,4,1,4,4,4
plate,fruit,dirty,4,1,4,4,2
window,building,brown,2,0,2,2,2
toilet,back,white,3,1,3,3,4
window,gate,open,3,1,3,2,3
container,lid,white,3,1,3,3,2
laptop,key,black,3,1,2,3,3
train,red,red,4,1,4,4,4
bird,neck,old,4,1,4,4,4
leg,knee,bent,4,1,4,4,4
wall,edge,white,3,1,3,3,4
kite,eye,high,4,1,4,3,4
umpire,hand,natural,4,1,4,4,4
trash can,bag,overflowing,4,1,4,4,4
fence,netting,metal,2,0,2,2,3
building,part,brown,3,1,3,3,3
clock tower,roof,tall,3,1,4,3,3
scale,dial,round,2,0,0,2,2,4,3
purse,strap,purple,3,1,3,3,4
glass,foam,colored,2,0,2,2,2
woman,belt,beautiful,2,0,2,2,2
hair,bun,white,4,1,2,4,4
giraffe,tongue,brown,1,0,1,2,1
plate,ridge,thin,3,1,3,4,3
watch,strap,white,3,1,3,2,3
cow,neck,old,4,1,4,4,4
laptop,cable,typical,2,0,2,2,4
arm,sleeve,long,2,0,2,2,2
player,ponytail,red,2,0,2,2,1
boy,arm,nice,2,0,2,2,2
man,beer,poor,2,0,2,2,2
paper,word,printed,3,1,4,3,3
kitchen,dishwasher,old,3,1,3,3,3
table,spot,white,2,0,1,2,2
horse,eye,old,4,1,4,4,4
tulip,leaf,wild,4,1,4,4,4
oven,edge,hot,4,1,4,4,3
table,grain,above,3,1,3,3,4
cat,arm,white,3,1,3,3,3
telephone pole,wire,long,2,0,1,2,2
mirror,view,grey,0,0,0,0,0
bench,sign,wooden,2,0,1,2,2
train,front,red,2,0,2,3,2
wallpaper,flower,gold,2,0,2,2,2
pitcher,glove,white,2,0,1,2,2
storefront,window,lit,3,1,4,3,3
bathroom,ceiling,tiled,1,0,1,2,1
ski lift,chair,hydraulic,4,1,4,4,0
train,section,electric,4,1,3,4,4
girl,hat,pretty,2,0,2,2,2
clock,hand,green,2,0,1,2,2
glass,frame,clear,2,0,0,2,2
giraffe,jaw,young,4,1,4,4,4
keyboard,button,virtual,4,1,4,4,4
cage,door,golden,3,1,3,3,3
car,seat,white,2,0,2,2,1
urinal,pipe,portable,4,1,4,4,3
animal,tail,furry,3,1,3,3,3
beach,foam,white,2,0,2,2,2
teddy bear,eye,white,2,0,1,2,2
porch,post,white,3,1,1,3,3
hill,bush,holy,3,1,3,2,3
room,lamp,empty,0,0,0,2,0
adult,foot,healthy,4,1,3,4,4
stand,shelf,wooden,3,1,3,3,1
baseball cap,letter,blue,1,0,2,1,1
officer,gun,british,2,0,2,2,2
eye,pupil,dark,4,1,4,2,4
cap,bill,grey,3,1,2,3,3
person,hand,human,4,1,4,4,4
oven,knob,black,3,1,3,2,3
girl,bat,old,2,0,2,2,2
ground,crack,dirty,4,1,4,4,4
zebra,muzzle,black,4,1,4,4,2
building,fence,brown,2,0,2,2,1
vest,number,white,1,0,1,0,1
skateboard,bottom,green,3,1,3,3,2
bowl,pattern,golden,2,0,2,3,2
bowl,rim,golden,3,1,3,1,3
train,handle,red,2,0,2,1,2
wave,crest,huge,4,1,4,4,4
child,nose,sick,3,1,3,3,2
enclosure,fence,royal,4,1,3,4,4
bread,hole,round,2,0,2,3,2
floor,stripe,grey,1,0,2,1,1
bathroom,shelf,tiny,4,1,4,4,3
driver,helmet,old,2,0,2,2,2
water,rock,warm,3,1,3,2,3
car,stripe,old,3,1,4,3,3
refrigerator,bottom,open,0,0,0,0,2
window,metal,high,4,1,4,4,4
girl,jacket,pretty,2,0,2,2,2
building,opening,original,3,1,4,3,3
leg,base,chair,4,1,0,4,4
bird,toe,white,2,0,3,2,2
church,clock,ancient,3,1,3,4,3
vanity,door,dirty,3,1,3,3,4
girl,leg,pretty,3,1,3,2,3
train,shadow,silver,0,0,0,2,0
boat,part,wooden,3,1,3,3,3
countertop,tile,dark,4,1,4,2,4
wall,mark,posterior,4,1,2,4,4
airplane,missile,white,2,0,3,2,2
shirt,letter,clean,4,1,4,3,4
faucet,handle,open,4,1,4,4,4
boy,neck,young,4,1,4,4,4
woman,child,beautiful,2,0,2,3,2
kite,edge,long,4,1,3,4,4
cow,spot,old,4,1,4,3,4
tub,edge,huge,3,1,4,3,3
trolley,window,green,1,0,1,1,0
car,bottom,open,0,0,2,0,0
cow,head,dead,4,1,4,4,4
window,decoration,square,2,0,3,2,2
sign,number,black,1,0,1,1,2
pizza,leaf,cold,3,1,3,4,3
bucket,handle,empty,0,0,0,0,0
pole,banner,green,2,0,2,2,1
chair,spindle,slender,3,1,3,3,3
mountain,top,high,4,1,4,4,4
tower,roof,high,4,1,4,4,4
kitchen,cabinet,interior,4,1,4,4,4
wall,stone,white,4,1,4,3,4
umbrella,strap,white,2,0,2,4,2
ground,pole,white,2,0,2,2,2
donut,nut,golden,2,0,2,2,2
wall,block,high,2,0,2,2,2
building,tree,tall,2,0,2,2,2
train,rail,red,1,0,1,1,1
clock,circle,old,3,1,3,3,4
slope,snow,slippery,4,1,4,3,4
pizza,chicken,cold,4,1,4,4,4
cook,hand,old,4,1,4,3,4
street,line,long,4,1,3,4,4
giraffe,skin,tall,4,1,4,4,3
bridge,support,long,2,0,2,4,2
laptop,key,old,4,1,4,4,4
building,section,public,3,1,4,3,3
dog,foot,old,4,1,4,4,4
coat,zipper,long,4,1,4,4,2
bat,tape,short,3,1,4,3,3
dog,vest,old,2,0,2,1,2
streetlight,post,tall,4,1,4,4,4
wall,decoration,white,1,0,1,1,2
car,grill,old,3,1,3,4,3
glass,lens,colored,4,1,4,3,4
plate,potato,white,2,0,2,2,1
ground,sand,dry,4,1,4,4,3
person,dog,human,0,0,0,0,0
kid,leg,white,4,1,4,4,4
surfer,hand,upright,2,0,2,2,2
tub,side,round,4,1,4,3,4
truck,cab,white,3,1,3,2,3
fish,tail,raw,4,1,4,4,4
child,shoe,poor,2,0,2,2,2
fence,part,metal,3,1,3,3,4
clock,side,green,3,1,4,3,3
hair,streak,white,4,1,4,0,4
kitchen,light,communal,4,1,4,4,3
floor,rug,bare,3,1,3,0,3
mountain,slope,lofty,3,1,3,4,3
faucet,water,hot,4,1,4,4,2
rock,edge,bare,4,1,4,4,4
pavement,line,dry,3,1,3,3,4
tv,logo,commercial,4,1,4,4,0
bench,leg,long,2,0,2,2,2
suitcase,side,empty,4,1,4,0,4
kitten,head,tiny,4,1,4,4,3
deer,nose,young,4,1,4,4,4
christmas tree,light,hollow,2,0,0,2,2
kite,streamer,red,2,0,3,2,2
rack,hook,wooden,4,1,4,3,4
train,head,fast,4,1,4,4,4
pizza,tomato,hot,4,1,4,4,4
banana,handle,green,3,1,3,3,4
wineglass,stem,broken,2,0,2,2,3
ground,part,dry,3,1,3,3,4
guy,head,nice,2,0,2,3,2
guy,glass,bald,0,0,2,0,0
car,roof,private,4,1,4,4,0
roof,gutter,black,2,0,3,2,2
cake,dot,round,2,0,3,2,2
carpet,design,persian,4,1,4,3,4
tub,edge,plastic,4,1,4,4,4
train,roof,red,2,0,2,2,2
girl,food,pretty,2,0,2,2,2
suit,stripe,dark,1,0,2,1,1
wall,paint,white,4,1,4,4,4
home plate,dirt,clean,0,0,0,0,0
boy,ear,young,4,1,4,4,4
bowl,handle,golden,4,1,4,3,4
controller,cord,primary,4,1,4,3,4
sandwich,toothpick,round,0,0,0,2,0
animal,nose,young,4,1,4,4,4
window,blind,open,2,0,3,2,2
oven,door,metal,4,1,4,4,3
propeller,tip,wooden,4,1,4,4,4
train,steam,red,0,0,0,0,1
puppy,nose,stuffed,4,1,4,3,4
adult,ear,responsible,2,0,3,2,2
